	origin	yearmonth	segm	doc_id	top10_term_chi2_True	top10_source_chi2_True
359	media	2021-04	10.0	146	betterave, arrêté, néonicotinoïdes, convention citoyenne, réintroduction, pac, pucerons, dérogation, tribunal administratif, distances minimales	actu.fr, Yahoo! News, leparisien.fr, Sud Ouest, journaldesfemmes.com, femmeactuelle, lopinion.fr, OuestFrance, leprogres, lundi.am
360	media	2021-05	10.0	228	betterave, arrêté, néonicotinoïdes, convention citoyenne, réintroduction, pac, pucerons, dérogation, tribunal administratif, distances minimales	actu.fr, Yahoo! News, leparisien.fr, Sud Ouest, journaldesfemmes.com, femmeactuelle, lopinion.fr, OuestFrance, leprogres, lundi.am
361	media	2021-06	10.0	388	betterave, arrêté, néonicotinoïdes, convention citoyenne, réintroduction, pac, pucerons, dérogation, tribunal administratif, distances minimales	actu.fr, Yahoo! News, leparisien.fr, Sud Ouest, journaldesfemmes.com, femmeactuelle, lopinion.fr, OuestFrance, leprogres, lundi.am
362	media	2021-07	10.0	296	betterave, arrêté, néonicotinoïdes, convention citoyenne, réintroduction, pac, pucerons, dérogation, tribunal administratif, distances minimales	actu.fr, Yahoo! News, leparisien.fr, Sud Ouest, journaldesfemmes.com, femmeactuelle, lopinion.fr, OuestFrance, leprogres, lundi.am
363	media	2011-12	10.0	62	betterave, arrêté, néonicotinoïdes, convention citoyenne, réintroduction, pac, pucerons, dérogation, tribunal administratif, distances minimales	actu.fr, Yahoo! News, leparisien.fr, Sud Ouest, journaldesfemmes.com, femmeactuelle, lopinion.fr, OuestFrance, leprogres, lundi.am
364	media	2021-08	11.0	194	guadeloupe, martinique, antilles, docteur, virus, chlordécone, protéines, nature, population, mildiou	leprogres, capital-FR, valeursactuelles.com, breizh-info.com, leparisien.fr, echelledejacob.blogspot.fr, Zeichen der Zeit, Sud Ouest, Sant Plus Mag, femmeactuelle
365	media	2021-09	11.0	225	guadeloupe, martinique, antilles, docteur, virus, chlordécone, protéines, nature, population, mildiou	leprogres, capital-FR, valeursactuelles.com, breizh-info.com, leparisien.fr, echelledejacob.blogspot.fr, Zeichen der Zeit, Sud Ouest, Sant Plus Mag, femmeactuelle
366	media	2021-11	11.0	235	guadeloupe, martinique, antilles, docteur, virus, chlordécone, protéines, nature, population, mildiou	leprogres, capital-FR, valeursactuelles.com, breizh-info.com, leparisien.fr, echelledejacob.blogspot.fr, Zeichen der Zeit, Sud Ouest, Sant Plus Mag, femmeactuelle
367	media	2021-12	11.0	45	guadeloupe, martinique, antilles, docteur, virus, chlordécone, protéines, nature, population, mildiou	leprogres, capital-FR, valeursactuelles.com, breizh-info.com, leparisien.fr, echelledejacob.blogspot.fr, Zeichen der Zeit, Sud Ouest, Sant Plus Mag, femmeactuelle
368	media	2021-10	11.0	8	guadeloupe, martinique, antilles, docteur, virus, chlordécone, protéines, nature, population, mildiou	leprogres, capital-FR, valeursactuelles.com, breizh-info.com, leparisien.fr, echelledejacob.blogspot.fr, Zeichen der Zeit, Sud Ouest, Sant Plus Mag, femmeactuelle
369	twitter	2010-08	11.0	2	pesticides, santé, herbicide, lobbies, tribunal, alternatives, traces, roundup, effet, abeilles	J, CarolinErin Brockovich, david zentao, Gilles Klein, De la terre et des hommes, FaAOD.asso, Justice Pesticides, ChristopheB., Hubert MESSMER 💉💉😷 🧘‍♂️, Générations Futures
370	twitter	2010-09	11.0	2	pesticides, santé, herbicide, lobbies, tribunal, alternatives, traces, roundup, effet, abeilles	J, CarolinErin Brockovich, david zentao, Gilles Klein, De la terre et des hommes, FaAOD.asso, Justice Pesticides, ChristopheB., Hubert MESSMER 💉💉😷 🧘‍♂️, Générations Futures
371	twitter	2011-04	11.0	1	pesticides, santé, herbicide, lobbies, tribunal, alternatives, traces, roundup, effet, abeilles	J, CarolinErin Brockovich, david zentao, Gilles Klein, De la terre et des hommes, FaAOD.asso, Justice Pesticides, ChristopheB., Hubert MESSMER 💉💉😷 🧘‍♂️, Générations Futures
372	twitter	2014-08	8.0	1	pesticides, agriculteur, alternatives, santé, effet, article, herbicide, europe, plantes, roundup	Sabine Grataloup, 🇫🇷 Patrick Hautefeuille, LELU olivier, FOODEVOLUTION-LEFILM, Fondation Nicolas Hulot, jason hunt #lanceurd'avenir, REVUE DE PRESSE, Terroir Direct, Roullier Yves, DadGeeK ᵠ 🌿🔻
373	twitter	2014-09	8.0	4	pesticides, agriculteur, alternatives, santé, effet, article, herbicide, europe, plantes, roundup	Sabine Grataloup, 🇫🇷 Patrick Hautefeuille, LELU olivier, FOODEVOLUTION-LEFILM, Fondation Nicolas Hulot, jason hunt #lanceurd'avenir, REVUE DE PRESSE, Terroir Direct, Roullier Yves, DadGeeK ᵠ 🌿🔻
374	twitter	2016-12	9.0	9	pesticides, santé, roundup, agriculteur, alternatives, associations, tribunal, traces, herbicide, lobbies	The girl on the hill, Dengremont maurice, 24H Sante, 🐜 Jay, #ForumEcolo, Francois Ville, ~ % Getch, Jacques Caplat, ConsomatrPasCobayes, Alerte Envi
375	twitter	2011-01	10.0	3	pesticides, agriculteur, associations, autorité, roundup, santé, article, tribunal, arguments, agriculture biologique	Athéenuation IV, Arnaud Grosbois, Titrespresse.com, Denis Fruneau, ChristopheB., James Ethalisès, Factsory, Robin Dubois 🐖🐄🌾🐜 اصبع في الحمار الى الله💉💉, Impopulaire🧩, RiendeBerre13 #FI #Amish #Islamo-gauchiste
376	twitter	2011-09	10.0	3	pesticides, agriculteur, associations, autorité, roundup, santé, article, tribunal, arguments, agriculture biologique	Athéenuation IV, Arnaud Grosbois, Titrespresse.com, Denis Fruneau, ChristopheB., James Ethalisès, Factsory, Robin Dubois 🐖🐄🌾🐜 اصبع في الحمار الى الله💉💉, Impopulaire🧩, RiendeBerre13 #FI #Amish #Islamo-gauchiste
377	twitter	2013-06	10.0	3	pesticides, agriculteur, associations, autorité, roundup, santé, article, tribunal, arguments, agriculture biologique	Athéenuation IV, Arnaud Grosbois, Titrespresse.com, Denis Fruneau, ChristopheB., James Ethalisès, Factsory, Robin Dubois 🐖🐄🌾🐜 اصبع في الحمار الى الله💉💉, Impopulaire🧩, RiendeBerre13 #FI #Amish #Islamo-gauchiste
378	twitter	2013-07	10.0	10	pesticides, agriculteur, associations, autorité, roundup, santé, article, tribunal, arguments, agriculture biologique	Athéenuation IV, Arnaud Grosbois, Titrespresse.com, Denis Fruneau, ChristopheB., James Ethalisès, Factsory, Robin Dubois 🐖🐄🌾🐜 اصبع في الحمار الى الله💉💉, Impopulaire🧩, RiendeBerre13 #FI #Amish #Islamo-gauchiste
379	twitter	2013-09	10.0	3	pesticides, agriculteur, associations, autorité, roundup, santé, article, tribunal, arguments, agriculture biologique	Athéenuation IV, Arnaud Grosbois, Titrespresse.com, Denis Fruneau, ChristopheB., James Ethalisès, Factsory, Robin Dubois 🐖🐄🌾🐜 اصبع في الحمار الى الله💉💉, Impopulaire🧩, RiendeBerre13 #FI #Amish #Islamo-gauchiste
380	twitter	2013-12	10.0	3	pesticides, agriculteur, associations, autorité, roundup, santé, article, tribunal, arguments, agriculture biologique	Athéenuation IV, Arnaud Grosbois, Titrespresse.com, Denis Fruneau, ChristopheB., James Ethalisès, Factsory, Robin Dubois 🐖🐄🌾🐜 اصبع في الحمار الى الله💉💉, Impopulaire🧩, RiendeBerre13 #FI #Amish #Islamo-gauchiste
381	twitter	2014-01	10.0	11	pesticides, agriculteur, associations, autorité, roundup, santé, article, tribunal, arguments, agriculture biologique	Athéenuation IV, Arnaud Grosbois, Titrespresse.com, Denis Fruneau, ChristopheB., James Ethalisès, Factsory, Robin Dubois 🐖🐄🌾🐜 اصبع في الحمار الى الله💉💉, Impopulaire🧩, RiendeBerre13 #FI #Amish #Islamo-gauchiste
382	twitter	2014-10	10.0	1	pesticides, agriculteur, associations, autorité, roundup, santé, article, tribunal, arguments, agriculture biologique	Athéenuation IV, Arnaud Grosbois, Titrespresse.com, Denis Fruneau, ChristopheB., James Ethalisès, Factsory, Robin Dubois 🐖🐄🌾🐜 اصبع في الحمار الى الله💉💉, Impopulaire🧩, RiendeBerre13 #FI #Amish #Islamo-gauchiste
383	twitter	2012-11	10.0	16	pesticides, agriculteur, associations, autorité, roundup, santé, article, tribunal, arguments, agriculture biologique	Athéenuation IV, Arnaud Grosbois, Titrespresse.com, Denis Fruneau, ChristopheB., James Ethalisès, Factsory, Robin Dubois 🐖🐄🌾🐜 اصبع في الحمار الى الله💉💉, Impopulaire🧩, RiendeBerre13 #FI #Amish #Islamo-gauchiste
384	twitter	2013-10	10.0	11	pesticides, agriculteur, associations, autorité, roundup, santé, article, tribunal, arguments, agriculture biologique	Athéenuation IV, Arnaud Grosbois, Titrespresse.com, Denis Fruneau, ChristopheB., James Ethalisès, Factsory, Robin Dubois 🐖🐄🌾🐜 اصبع في الحمار الى الله💉💉, Impopulaire🧩, RiendeBerre13 #FI #Amish #Islamo-gauchiste
385	media	2010-09	0.0	83	ademe, résidus chimiques, vitamines, concentration maximale admissible, développement, ogm, aliments, résidus, études, plan climat	lejdd, positivr.fr, lamontagne, charentelibre, franceculture.fr, Basta! Mag, allodocteurs.fr, liberation.fr, lefigaro, ladepeche
386	media	2010-11	0.0	69	ademe, résidus chimiques, vitamines, concentration maximale admissible, développement, ogm, aliments, résidus, études, plan climat	lejdd, positivr.fr, lamontagne, charentelibre, franceculture.fr, Basta! Mag, allodocteurs.fr, liberation.fr, lefigaro, ladepeche
387	media	2010-10	0.0	24	ademe, résidus chimiques, vitamines, concentration maximale admissible, développement, ogm, aliments, résidus, études, plan climat	lejdd, positivr.fr, lamontagne, charentelibre, franceculture.fr, Basta! Mag, allodocteurs.fr, liberation.fr, lefigaro, ladepeche
388	media	2010-12	0.0	39	ademe, résidus chimiques, vitamines, concentration maximale admissible, développement, ogm, aliments, résidus, études, plan climat	lejdd, positivr.fr, lamontagne, charentelibre, franceculture.fr, Basta! Mag, allodocteurs.fr, liberation.fr, lefigaro, ladepeche
389	media	2012-11	5.0	74	parasite, ogm, moustique, résistances, industrie alimentaire, études, molécules, conflit d'intérêts, avis, nourrissons	laprovence, lesinrocks.com, charentelibre, allodocteurs.fr, lefigaro, francetvinfo.fr, Conversation
390	media	2012-12	5.0	36	parasite, ogm, moustique, résistances, industrie alimentaire, études, molécules, conflit d'intérêts, avis, nourrissons	laprovence, lesinrocks.com, charentelibre, allodocteurs.fr, lefigaro, francetvinfo.fr, Conversation
391	media	2011-10	3.0	2	producteurs de glyphosate, glyphosate, essaims, conflit d'intérêts, renouvellement, echa, cancérogène probable, herbicide, désherbant, roundup	charentelibre, lejdd, RTLFrance, lexpress.fr, 20minutes.fr, Conversation, la-croix
392	media	2011-09	3.0	11	producteurs de glyphosate, glyphosate, essaims, conflit d'intérêts, renouvellement, echa, cancérogène probable, herbicide, désherbant, roundup	charentelibre, lejdd, RTLFrance, lexpress.fr, 20minutes.fr, Conversation, la-croix
393	media	2011-01	1.0	15	production, coûts, combat, médecin, premier ministre, écologiste, effondrement, systèmes, développement, sortie	lamontagne, lejdd, franceculture.fr, charentelibre, France 24
394	media	2011-02	1.0	19	production, coûts, combat, médecin, premier ministre, écologiste, effondrement, systèmes, développement, sortie	lamontagne, lejdd, franceculture.fr, charentelibre, France 24
